ContributorGroup,ContributionAmount,ContributorName,Employer,Occupation,Date,Location
Individual - Large,5200.0,EDWARD KOLOGI,KOLOGI-SIMITZ LAW OFFICES,ATTORNEY,2024-03-25,"BRIELLE, NJ"
Individual - Small,1000.0,KAREN KOMINSKY,CLB PARTNERS LLC,ATTORNEY,2023-12-05,"TRENTON, NJ"
Individual - Small,1000.0,JULIE KOPEL,SELF-EMPLOYED,REAL ESTATE,2024-06-05,"NEW YORK, NY"
Individual - Small,500.0,JEFFREY KOPELMAN,COMMERICAL FURNITURE INTERIORS,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-03-12,"GILLETTE, NJ"
Individual - Small,500.0,JEFFREY KOPELMAN,COMMERICAL FURNITURE INTERIORS,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-01-15,"GILLETTE, NJ"
Individual - Small,1000.0,JOHN KOSTER,BYSON LLC,MARKETING/PUBLIC RELATIONS,2024-09-25,"WAYNE, NJ"
Individual - Small,1200.0,DAVID KOSTINAS,DAVID LOSTINAS,CONSULTANT,2024-03-28,"NAPLES, FL"
Individual - Small,2000.0,DAVID KOSTINAS,DAVID LOSTINAS,CONSULTANT,2024-02-24,"NAPLES, FL"
Individual - Small,2000.0,DAVID KOSTINAS,DAVID LOSTINAS,CONSULTANT,2023-11-27,"NAPLES, FL"
Individual - Small,2000.0,STUART KOTLER,CITRON CORPORATION,ACCOUNTANTS/AUDITORS,2024-05-28,"HEWLETT HARBOR, NY"
Individual - Small,300.0,JOHN KOUFOS,SELF-EMPLOYED,REAL ESTATE,2023-11-09,"WASHINGTON, DC"
Individual - Large,5000.0,ORIN KRAMER,UNEMPLOYED,UNEMPLOYED,2024-11-29,"MANHATTAN, NY"
Individual - Small,300.0,JOHN KRAUTHEIM,UNEMPLOYED,UNEMPLOYED,2024-01-30,"TOTOWA, NJ"
Individual - Small,300.0,DORIT KRESSEL,CSG LAW,ATTORNEY,2023-12-18,"WAYNE, NJ"
Individual - Small,200.0,DORIT KRESSEL,CSG LAW,ATTORNEY,2024-12-09,"WAYNE, NJ"
Individual - Small,300.0,DANIEL KRIVIT,KRIVIT & KRIVIT P.C.,ATTORNEY,2024-12-05,"WASHINGTON, DC"
Individual - Large,4900.0,SERYL KUSHER,SERYL KUSHER,REAL ESTATE,2023-12-05,"LIVINGSTON, NJ"
Individual - Large,4900.0,CHARLES KUSHNER,KUSHNER COMPANY,REAL ESTATE,2023-11-15,"LONG BRANCH, NJ"
Individual - Large,5200.0,CHARLES KUSHNER,KUSHNER COMPANY,REAL ESTATE,2024-06-04,"LONG BRANCH, NJ"
Individual - Large,5200.0,SERYL KUSHNER,UNEMPLOYED,UNEMPLOYED,2024-06-30,"NEW YORK, NY"
Individual - Small,-4900.0,CHARLES KUSHNER,KUSHNER COMPANY,REAL ESTATE,2024-06-30,"LONG BRANCH, NJ"
Individual - Small,250.0,JOHN KWASNIK,MEZZACCA AND KWASNIK LLC,ATTORNEY,2024-08-08,"EDISON, NJ"
Individual - Small,1000.0,JOHN KWASNIK,MEZZACCA AND KWASNIK LLC,ATTORNEY,2023-12-05,"EDISON, NJ"
Individual - Small,2500.0,JAMES LA RUSSO,HERITAGE CAPITAL GROUP,REAL ESTATE,2023-12-05,"CARTERET, NJ"
Individual - Small,300.0,SANDRA LAGUERRE,UNION CITY BOARD OF EDUCATION,EDUCATION/PROFESSOR/TEACHER,2024-12-11,"SPRINGFIELD, NJ"
Individual - Small,1000.0,RALPH LAMPARELLO,CHASEN LAMPARELLOP MALLON AND CAPPUZZO,ATTORNEY,2023-12-04,"SECAUCUS, NJ"
Individual - Small,3000.0,RALPH LAMPARELLO,CHASEN LAMPARELLOP MALLON AND CAPPUZZO,ATTORNEY,2024-04-17,"SECAUCUS, NJ"
Individual - Large,5200.0,JONATHON LARSEN,PMI WORLDWIDE,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2023-12-29,"SEATTLE, WA"
Individual - Small,300.0,RUBEN LAYGO,RETIRED,RETIRED,2025-12-11,"JERSEY CITY, NJ"
Individual - Large,5200.0,FRANCINE LEFRAK,SELF-EMPLOYED,REAL ESTATE,2023-12-29,"NEW YORK, NY"
Individual - Small,1000.0,KOBI LEIFER,GP MANAGEMENT LLC,CONSULTANT,2023-12-18,"W HEMPSTEAD, NY"
Individual - Small,1000.0,DIETER LERCH,LERCH VINCI AND BLISS LLP,ATTORNEY,2024-03-14,"FRANKLIN LAKES, NJ"
Individual - Small,500.0,DIETER LERCH,LERCH VINCI AND BLISS LLP,ATTORNEY,2024-12-03,"FRANKLIN LAKES, NJ"
Individual - Small,1000.0,BARRY LEVINE,NEWCASTLE PARTNERS LLC,REAL ESTATE,2024-06-18,"MORRIS PLAINS, NJ"
Individual - Large,5200.0,PAUL LEVINSOHN,NYCRC,FINANCIAL SERVICES/BANKING,2023-12-26,"NEW YORK, NY"
Individual - Small,300.0,RYAN LEWIS,UNION CITY BOARD OF EDUCATION,EDUCATION/PROFESSOR/TEACHER,2024-12-11,"BELLEVILLE, NJ"
Individual - Small,2500.0,KEVIN LEYRA,EXCEL CONSTRUCTION,CONSTRUCTION TRADE/LABOR TRADE,2024-06-14,"MIDDLETOWN, NJ"
Individual - Small,1000.0,STEPHAN LIBORTI,HARBOR FREIGHT TRANSPORT,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-03-07,"NEWARK, NJ"
Individual - Small,1000.0,JOSE LINARES,MCCARTER & ENGLISH LLP,ATTORNEY,2023-11-27,"BRICK, NJ"
Individual - Small,500.0,PIERRE LINDOR,UNEMPLOYED,,2024-03-26,"JERSEY CITY, NJ"
Individual - Small,500.0,JOHN LLOYD,CSG LAW,ATTORNEY,2023-12-13,"ALLENDALE, NJ"
Individual - Small,300.0,JOHN LLOYD,CSG LAW,ATTORNEY,2024-11-27,"ALLENDALE, NJ"
Individual - Small,1000.0,STEVEN LOEB,CSG LAW,ATTORNEY,2023-12-12,"ROSELAND, NJ"
Individual - Small,200.0,STEVEN LOEB,CSG LAW,ATTORNEY,2024-12-09,"ROSELAND, NJ"
Individual - Large,5200.0,NELSON LOPEZ,KIF CONSTRUCTION AND BUILDING MANAGEMENT,CONSTRUCTION TRADE/LABOR TRADE,2023-12-20,"UNION CITY, NJ"
Individual - Small,500.0,NANCY LOTTINVILLE,UNEMPLOYED,UNEMPLOYED,2024-03-27,"MORRISTROWN, NJ"
Individual - Small,250.0,MICHAEL LUBBEN,GIBBONS LAW,ATTORNEY,2024-09-27,"ORADELL, NJ"
Individual - Small,1000.0,CLAUDETTE LUSTBERG,SETON HALL LAW SCHOOL,EDUCATION/PROFESSOR/TEACHER,2024-09-30,"CHATHAM, NJ"
Individual - Large,5200.0,LAWRENCE LUSTBERG,GIBBONS LAW,ATTORNEY,2023-12-05,"CHATHAM, NJ"
Individual - Small,1000.0,JOHN LUTZ,MC DERMOTT WILL AND EMERY,ATTORNEY,2023-12-12,"FRANKLIN LAKES, NJ"
Individual - Small,250.0,JOSEPH MACCHI,HUDSON COUNTY,SERVICES OCCUPATION,2024-04-22,"JERSEY CITY, NJ"
Individual - Small,500.0,JOSEPH MACCHI,HUDSON COUNTY,SERVICES OCCUPATION,2024-03-25,"JERSEY CITY, NJ"
Individual - Small,3300.0,DONCO MACESKI,SUPERIOR FENCE SERVICES LLC,CONSTRUCTION TRADE/LABOR TRADE,2024-06-28,"PARSIPPANY, NJ"
Individual - Small,400.0,DAVID MAIRO,CSG LAW,ATTORNEY,2023-12-18,"WEST ORANGE, NJ"
Individual - Small,200.0,DAVID MAIRO,CSG LAW,ATTORNEY,2024-12-03,"WEST ORANGE, NJ"
Individual - Small,2500.0,ADAM MALAMUT,MALAMUT AND ASSOCIATES LLC,ATTORNEY,2024-07-16,"CHERRY HILL, NJ"
Individual - Small,2600.0,VIRGILIO MALDONADO,ILA 1588,CONSTRUCTION TRADE/LABOR TRADE,2023-12-29,"BAYONNE, NJ"
Individual - Small,700.0,RAPHAEL MANDELBAUM,LANTREE DEVELOPMENTS,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-03-20,"LAKEWOOD, NJ"
Individual - Large,5000.0,CHARLES MANDELL,ROTHSTEIN MANDELL STROHM HALM AND CIPRIANI,ATTORNEY,2023-12-28,"TOMS RIVER, NJ"
Individual - Small,1000.0,GREGORY MANOCHERIAN,ROE CO HOLDINGS LLC,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-06-07,"POUND RIDGE, NY"
Individual - Small,1000.0,MICHAEL MANZO,UNEMPLOYED,UNEMPLOYED,2024-06-12,"JERSEY CITY, NJ"
Individual - Small,150.0,MICHAEL MANZO,UNEMPLOYED,UNEMPLOYED,2024-09-30,"JERSEY CITY, NJ"
Individual - Small,300.0,MICHAEL MANZO,UNEMPLOYED,UNEMPLOYED,2024-12-11,"JERSEY CITY, NJ"
Individual - Small,200.0,ANTHONY MARCHESE,CSG LAW,ATTORNEY,2024-12-03,"MONTCLAIR, NJ"
Individual - Small,200.0,ANTHONY MARCHESE,CSG LAW,ATTORNEY,2024-12-03,"MONTCLAIR, NJ"
Individual - Small,300.0,ANTHONY MARCHESE,CSG LAW,ATTORNEY,2023-12-18,"MONTCLAIR, NJ"
Individual - Small,3000.0,DEAN MARCHETTO,NORWEGIAN HOLDING COMPANY LLC,ARCHITECT/SURVEYOR/PLANNER,2024-02-22,"HOBOKEN, NJ"
Individual - Small,250.0,JOSEPH MARCO,2G BRANCHVILLE,REAL ESTATE,2024-01-25,"JERSEY CITY, NJ"
Individual - Small,250.0,JOSEPH MARCO,2G BRANCHVILLE,REAL ESTATE,2024-01-25,"JERSEY CITY, NJ"
Individual - Small,250.0,JOSEPH MARCO,2G BRANCHVILLE,REAL ESTATE,2024-01-30,"JERSEY CITY, NJ"
Individual - Small,250.0,JOSEPH MARCO,2G BRANCHVILLE,REAL ESTATE,2024-01-25,"JERSEY CITY, NJ"
Individual - Small,250.0,JOSEPH MARCO,2G BRANCHVILLE,REAL ESTATE,2024-01-25,"JERSEY CITY, NJ"
Individual - Small,250.0,JOSEPH MARCO,2G BRANCHVILLE,REAL ESTATE,2024-01-25,"JERSEY CITY, NJ"
Individual - Small,250.0,JOSEPH MARCO,2G BRANCHVILLE,REAL ESTATE,2024-01-25,"JERSEY CITY, NJ"
Individual - Small,250.0,JOSEPH MARCO,2G BRANCHVILLE,REAL ESTATE,2024-01-25,"JERSEY CITY, NJ"
Individual - Small,250.0,JOSEPH MARCO,2G BRANCHVILLE,REAL ESTATE,2024-01-25,"JERSEY CITY, NJ"
Individual - Small,250.0,JOSEPH MARCO,2G BRANCHVILLE,REAL ESTATE,2024-01-25,"JERSEY CITY, NJ"
Individual - Small,250.0,JOSEPH MARCO,2G BRANCHVILLE,REAL ESTATE,2024-01-25,"JERSEY CITY, NJ"
Individual - Small,250.0,JOSEPH MARCO,2G BRANCHVILLE,REAL ESTATE,2024-01-25,"JERSEY CITY, NJ"
Individual - Small,250.0,JOSEPH MARCO,2G BRANCHVILLE,REAL ESTATE,2024-01-25,"JERSEY CITY, NJ"
Individual - Small,400.0,PHILIP MARKOWITZ,CSG LAW,ATTORNEY,2023-12-19,"SUFFERN, NY"
Individual - Small,1500.0,JOSHUA MARKOWITZ,CSG LAW,ATTORNEY,2024-04-03,"PRINCETON, NJ"
Individual - Small,200.0,PHILIP MARKOWITZ,CSG LAW,ATTORNEY,2024-12-06,"SUFFERN, NY"
Individual - Small,2500.0,CARMELO MARRABELLO,CASTEL TILE INC,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-08-28,"PARAMUS, NJ"
Individual - Small,2500.0,JAMES MARTTINE,MARTINI MANAGEMENT,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2023-12-29,"NORTH ARLINGTON, NJ"
Individual - Small,500.0,DAVID MASER,COHEN MILSTEIN,ATTORNEY,2024-06-25,"PHILADELPHIA, PA"
Individual - Small,400.0,MARIE MATHEWS,CSG LAW,ATTORNEY,2023-12-14,"CHESTER, NJ"
Individual - Small,300.0,WESLEY MATHEWS,CHOOSE NJ,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-01-20,"HOBOKEN, NJ"
Individual - Small,350.0,MARIE MATHEWS,CSG LAW,ATTORNEY,2024-12-03,"CHESTER, NJ"
Individual - Small,1160.0,BILL MATSIKOUDIS,MATSIKOUDIS AND FANCIULLO,ATTORNEY,2024-03-26,"JERSEY CITY, NJ"
Individual - Small,2000.0,BECK MATTHEW,CSG LAW,ATTORNEY,2023-12-18,"SHORT HILLS, NJ"
Individual - Small,300.0,STEVE MATUELEWICZ,CITY OF UNION CITY,LAW ENFORCEMENT,2024-12-10,"MONTVALE, NJ"
Individual - Small,2500.0,BARRY MAURILLO,IN THE PARK CHATEAU CATERERS LLC,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-04-15,"EAST BRUNSWICK, NJ"
Individual - Small,500.0,ALBERT MAUTI,10 CHERRY STREET ASSOCIATES LLC,ATTORNEY,2024-01-14,"CRANFORD, NJ"
Individual - Small,1000.0,ALBERT MAUTI,10 CHERRY STREET ASSOCIATES LLC,ATTORNEY,2024-03-20,"CRANFORD, NJ"
Individual - Small,500.0,ALBERT MAUTI,10 CHERRY STREET ASSOCIATES LLC,ATTORNEY,2023-12-19,"CRANFORD, NJ"
Individual - Small,2000.0,ABE MAYER,ABE MAYER,REAL ESTATE,2023-12-20,"BROOKLYN, NY"
Individual - Small,2600.0,ABDOLREZA MAZAHERI,ABDOLREZ MAZAHERI,ATTORNEY,2023-12-05,"JERSEY CITY, NJ"
Individual - Small,1500.0,MAURO MAZZILLI,243 BUSHWICK LLC,CONSTRUCTION TRADE/LABOR TRADE,2025-12-11,"JERSEY CITY, NJ"
Individual - Large,5200.0,MICHAEL MCCLELLAND,CME ASSOCIATES,CONSULTANT,2024-02-29,"BRICK, NJ"
Individual - Small,300.0,MICHAEL MCCORMACK,RETIRED,RETIRED,2025-12-09,"KEARNY, NJ"
Individual - Small,1000.0,GAVIN MCGEEHAM,BARKER AND BARKER PAVING,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-05-13,"BETHLEHEM, PA"
Individual - Large,5200.0,PHILIP MCGOVERN,CONNELLY FOLEY ATTORNEYS AT LAW,ATTORNEY,2023-12-29,"JERSEY CITY, NJ"
Individual - Small,500.0,KAREN MCINTYRE,SELF-EMPLOYED,REAL ESTATE,2024-01-23,"JERSEY CITY, NJ"
Individual - Small,1000.0,JAMES MCKINNEY,MCKINNEY PROPERTIES,REAL ESTATE,2024-06-05,"WEXFORD, PA"
Individual - Small,1000.0,JOHN MCKINNEY,MCKINNEY PROPERTIES,REAL ESTATE,2024-06-05,"SEWICKLEY, PA"
Individual - Small,1000.0,GEORGE MCLOOF,LONGSTREET DEVELOMENT CORP,CONSTRUCTION TRADE/LABOR TRADE,2024-05-11,"SECAUCUS, NJ"
Individual - Small,2000.0,KEVIN MCMANIMON,MCMANIMON SCOTLAND AND BAUMANN LLC,ATTORNEY,2023-11-10,"PENNINGTON, NJ"
Individual - Large,5200.0,DAVID MCPHERSON,WATERS MC PHERSON  MCNEILL PC,ATTORNEY,2023-12-05,"SECAUCUS, NJ"
Individual - Large,5200.0,SKENDER MEKA,N. AMERICAN EAGLE CONSTRUCTION LLC,CONSTRUCTION TRADE/LABOR TRADE,2023-12-05,"NORTH CALDWELL, NJ"
Individual - Small,300.0,THOMAS MERGOLA,GEM ROOFING AND WATERPROOFING CORP,CONSTRUCTION TRADE/LABOR TRADE,2024-12-09,"UNION CITY, NJ"
Individual - Small,1000.0,JACOB MERMELSTEIN,RAY BUILDERS INC,CONSTRUCTION TRADE/LABOR TRADE,2024-09-13,"LAKEWOOD, NJ"
Individual - Small,500.0,MICHAEL MEROLA,WINNING STRATEGIES WASHINGTON,CONSULTANT,2024-04-03,"POTOMAC, MD"
Individual - Small,500.0,ROBERT MEYER,ST TERESA OF AVILA,SOCIAL WORKER,2024-03-27,"SUMMIT, NJ"
Individual - Large,5200.0,NICOLE MEYER,WESTMINSTER MANAGEMENT,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2023-12-29,"NEW YORK, NY"
Individual - Large,5200.0,JOSEPH MEYER,SELF-EMPLOYED,CONSULTANT,2023-12-29,"NEW YORK, NY"
Individual - Small,250.0,VINCENT MEYERS,GROUP ARCHITECTURE,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-04-08,"EWING, NJ"
Individual - Small,1000.0,KENT MEZAROS,QUICK RESPONSE FIRE PROTECTION,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-05-30,"FREEHOLD, NJ"
Individual - Small,1000.0,JEFFREY MICHAELS,RELIANCE INSURANCE GROUP,INSURANCE,2023-12-18,"HILLSBOROUGH, NJ"
Individual - Small,1000.0,CONSTANTINO MILANO,HARTZ MOUNTAIN INDUSTRIES INC,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2023-12-20,"SECAUCUS, NJ"
Individual - Small,200.0,DEMETRICE MILES,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2024-12-03,"ROSELAND, NJ"
Individual - Small,200.0,DEMETRICE MILES,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2024-12-03,"ROSELAND, NJ"
Individual - Small,300.0,DEMETRICE MILES,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2023-12-18,"ROSELAND, NJ"
Individual - Small,1000.0,JAMES MILLER,PROMETHEAN BUILDER,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-06-03,"FAR HILLS, NJ"
Individual - Small,250.0,KEVIN MILLER,NEW HARMONY BEHAVIORAL HEALTH,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-04-07,"LIVINGSTON, NJ"
Individual - Small,1000.0,LEVI MILWORN,UNEMPLOYED,UNEMPLOYED,2024-09-12,"BROOKLYN, NY"
Individual - Small,1000.0,ARVINDER MIMHAS,GN MANAGEMENT,REAL ESTATE,2023-12-05,"MONROE TOWNSHIP, NJ"
Individual - Small,1500.0,DAVID MINCHELLO,RAINONE COUGHLIN MINCHELLO LLC,ATTORNEY,2024-09-26,"MORRISTOWN, NJ"
Individual - Small,2500.0,DAVID MINCHELLO,RAINONE COUGHLIN MINCHELLO LLC,ATTORNEY,2023-12-12,"MORRISTOWN, NJ"
Individual - Small,1000.0,ARVINDER MINHAS,ARVINDER MINHAS,CONSTRUCTION TRADE/LABOR TRADE,2023-12-12,"MONROE TOWNSHIP, NJ"
Individual - Small,1500.0,ARVINDER MINHAS,ARVINDER MINHAS,CONSTRUCTION TRADE/LABOR TRADE,2023-12-05,"MONROE TOWNSHIP, NJ"
Individual - Small,150.0,MOUNIR MINKARIOUS,UNEMPLOYED,UNEMPLOYED,2024-09-20,"JERSEY CITY, NJ"
Individual - Small,500.0,RICHARD MOLINARI,RETIRED,RETIRED,2024-12-01,"RAMSEY, NJ"
Individual - Small,500.0,JOANNE MONAHAN,UNEMPLOYED,UNEMPLOYED,2024-03-07,"BRADLEY BEACH, NJ"
Individual - Small,1000.0,JULIA MORALES,EL CAPIRO LLC,RETIRED,2024-04-17,"NORTH BERGEN, NJ"
Individual - Small,1000.0,RYAN MORIARTY,GP MANAGEMENT LLC,CONSULTANT,2023-12-18,"SUMMIT, NJ"
Individual - Small,1000.0,DAVID MORRIS,TECTONIC,ENGINEER,2024-03-06,"ROCKAWAY, NJ"
Individual - Small,300.0,PATRICK MOTTOLA,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2023-12-13,"WEST ORANGE, NJ"
Individual - Small,500.0,NADWA MOUDED,UNEMPLOYED,UNEMPLOYED,2023-12-28,"SPRINGFIELD TOWNSHIP, NJ"
Individual - Small,500.0,FURGAN MOUZON,FOX ROCHSCHILD,ATTORNEY,2024-03-27,"HARRISON, NJ"
Individual - Small,250.0,PETER MURPHY,504-506 UNION BLVD LLC,POLITICIAN,2024-01-29,"TOTOWA, NJ"
Individual - Small,250.0,PETER MURPHY,504-506 UNION BLVD LLC,POLITICIAN,2024-01-30,"TOTOWA, NJ"
Individual - Small,500.0,MARK MURRANKO,HAMILTON TOWNSHIP,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-04-03,"HAMILTON SQUARE, NJ"
Individual - Small,-300.0,MOHAMMED NAEEM,SUNRISE CLINICAL LAB,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-07-01,"STATEN ISLAND, NY"
Individual - Large,5500.0,MOHAMMED NAEEM,SUNRISE CLINICAL LAB,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2023-12-21,"STATEN ISLAND, NY"
Individual - Small,350.0,MINA NAGEH-EKLAKIOUS,TOWN OF KEARNY,LAW ENFORCEMENT,2024-04-02,"KEARNY, NJ"
Individual - Small,1000.0,BRUCE NAGEL,NAGEL RICE LLP,ATTORNEY,2023-11-28,"ROSELAND, NJ"
Individual - Large,5000.0,TAVIT NAJARIAN,NAJARIAN ASSOCIATES,ENGINEER,2023-12-15,"EATONTOWN, NJ"
Individual - Small,400.0,MICHAEL NAUGHTON,CSG LAW,ATTORNEY,2023-12-12,"ROSELAND, NJ"
Individual - Small,500.0,MICHAEL NEGLIA,NEGLIA GROUP,ENGINEER,2024-06-20,"LYNDHURST, NJ"
Individual - Small,500.0,NICHOLAS NETTA,NETTA ARCHITECTS LLC,ARCHITECT/SURVEYOR/PLANNER,2024-01-03,"MOUNTAINSIDE, NJ"
Individual - Small,1000.0,NICHOLAS NETTA,NETTA ARCHITECTS LLC,ARCHITECT/SURVEYOR/PLANNER,2024-09-20,"MOUNTAINSIDE, NJ"
Individual - Large,5200.0,WENDY NEW,HUGO NEU,ATTORNEY,2023-11-15,"NEW YORK CITY, NY"
Individual - Small,1000.0,ISRAEL NIEVES,RETIRED,RETIRED,2024-12-11,"JERSEY CITY, NJ"
Individual - Large,5200.0,STEPHEN NISLICK,SELF-EMPLOYED,CONSULTANT,2023-12-29,"HARDWICK, NJ"
Individual - Small,500.0,ALEX NIU,J&M EDUCATION LLC,EDUCATION/PROFESSOR/TEACHER,2024-04-29,"JERSEY CITY, NJ"
Individual - Small,250.0,GREG NOBLE,OPLN,ATTORNEY,2024-03-26,"MIDDLETOWN, NJ"
Individual - Small,500.0,JAMES NOLAN,NOLAN & ASSOCIATES LLC,ATTORNEY,2024-02-07,"WOODBRIDGE, NJ"
Individual - Small,500.0,JAMES NOLAN,NOLAN & ASSOCIATES LLC,ATTORNEY,2024-03-22,"WOODBRIDGE, NJ"
Individual - Small,250.0,JAMES NOLAN,NOLAN & ASSOCIATES LLC,ATTORNEY,2023-12-08,"WOODBRIDGE, NJ"
Individual - Small,2000.0,MUHAMMAD NOMAN,SUNRISE CARE,MEDICAL PROFESSIONAL (NOT PHYSICIAN),2023-12-20,"WOODBRIDGE, NJ"
Individual - Small,2000.0,WILLIAM NORTHGRAVE,MCMANIMON SCOTLAND AND BAUMANN LLC,ATTORNEY,2023-11-10,"BAYONNE, NJ"
Individual - Small,1500.0,PETER NUSSBAUM,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2023-12-19,"NEW YORK, NY"
Individual - Small,300.0,PETER NUSSBAUM,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2024-12-09,"NEW YORK, NY"
Individual - Large,5200.0,KEVIN O TOOLE,O'TOOL SCRIVO LLC,ATTORNEY,2023-12-05,"CEDAR GROVE, NJ"
Individual - Small,2600.0,THOMAS O'BEIRME,THOMAS O'BEIRME AND CO,CONSTRUCTION TRADE/LABOR TRADE,2024-03-28,"ESSEX FELLS, NJ"
Individual - Small,2500.0,MARK O'DONNELL,MARK O'DONNELL,CONSULTANT,2024-05-13,"GARRISON, NY"
Individual - Small,1000.0,JACK O'LEARY,PADUA CONSULTING LLC,CONSULTANT,2023-12-19,"SOUTH AMBOY, NJ"
Individual - Small,300.0,BRIAN O'NEILL,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2023-12-15,"MENDHAM TOWNSHIP, NJ"
Individual - Small,300.0,PATRICK O'REILLY,CHIESA  SHAHINIAN AND GIANTOMASI,ATTORNEY,2023-12-12,"ROSELAND, NJ"
Individual - Large,5200.0,DYLAN OANONO,BLUE STAR GLASS,FINANCIAL SERVICES/BANKING,2024-05-30,"JERSEY CITY, NJ"
Individual - Small,1000.0,SM OBREGON,MUSA-OBREGON LAW,ATTORNEY,2023-12-28,"QUEENS, NY"
Individual - Small,500.0,GBOLAHAN OKUBADEJO,THE INSTITUTE FOR COMPREHENSIVE SPINE CARE,PHYSICIAN,2024-03-04,"ENGLEWOOD CLIFFS, NJ"
Individual - Small,800.0,ALEXANDER OLGA,534 UNION BLVD LLC,REAL ESTATE,2024-12-12,"TOTOWA, NJ"
Individual - Small,750.0,THOMAS OLIVOERO,UNEMPLOYED,UNEMPLOYED,2023-12-15,"ASBURY PARK, NJ"
Individual - Large,4900.0,DAVID ORBACH,SOMERSET REGAL BANK,ACCOUNTANTS/AUDITORS,2023-11-03,"LIVINGSTON, NJ"
Individual - Large,4900.0,DARA ORBACH,UNEMPLOYED,UNEMPLOYED,2023-11-03,"LIVINGSTON, NJ"
Individual - Small,500.0,CLAUDIA OSPINA,ALTERRA HOME LOANS,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-06-19,"TOWACO, NJ"
Individual - Small,1000.0,CHRISTOPHER PALADINO,NEW BRUNSWICK DEVELOPMENT CORPORATION,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-05-14,"LAMBERTVILLE, NJ"
Individual - Small,2000.0,DOMINICK PANDOLPO,CITY OF JERSEY CITY,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-03-27,"JERSEY CITY, NJ"
Individual - Small,1000.0,LARRY PANTIRER,BNE REAL ESTATE GROUP,REAL ESTATE,2024-06-08,"LIVINGSTON, NJ"
Individual - Small,1000.0,DAVID PANTIRER,BNE REAL ESTATE GROUP,REAL ESTATE,2024-06-05,"SHORT HILLS, NJ"
Individual - Small,1000.0,MARC PANTIRER,BNE REAL ESTATE GROUP,REAL ESTATE,2024-06-10,"SHORT HILLS, NJ"
Individual - Small,1000.0,PATRICK PAPALIA,ARCHER & GREINER PC,ATTORNEY,2024-05-07,"UPPER SADDLE RIVER, NJ"
Individual - Small,500.0,PASQUALE PARASCANDOLE,ARI AND GIO LLC D/B/A  CASA GIUSEPPE,HOSPITALITY/HOTEL/FOOD/BEVERAGE,2023-12-19,"MILLTOWN, NJ"
Individual - Small,250.0,NICK PAREKH,NKAY DEVELOPERS LLC,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-04-02,"JERSEY CITY, NJ"
Individual - Small,1000.0,GEORGE PARIGIAN,FLOORING CENTRAL,RETAIL SALES,2024-06-04,"ASBURY PARK, NJ"
Individual - Small,500.0,DAVID PASCRELL,GIBBONS LAW,ATTORNEY,2024-09-30,"MONTCLAIR, NJ"
Individual - Small,1000.0,GURPREET PASRICHA,PASRICHA & PATEL LLC,ATTORNEY,2024-05-23,"EAST BRUNSWICK, NJ"
Individual - Large,5200.0,KENNETH PASTERNAK,CHESTNUT RIDGE CAPITAL LLC,MANAGEMENT/ADMINISTRATOR/EXECUTIVE,2024-05-31,"ENGLEWOOD CLIFFS, NJ"
Individual - Small,1000.0,MAULESH PATEL,SOMERSET HOSPITALITY,HOSPITALITY/HOTEL/FOOD/BEVERAGE,2024-05-14,"HILLSBOROUGH, NJ"
Individual - Small,365.0,DARPAN PATEL,HOTELS,REAL ESTATE,2024-05-12,"PENSACOLA, FL"
Individual - Small,500.0,BHAVESH PATEL,PATEL VIDEO,BUSINESS OWNER,2024-01-23,"JERSEY CITY, NJ"
